376.209,103.768
376.209,103.768
375.286,101.659
374.537,103.575
373.261,103.882
371.581,103.130
370.789,105.078
372.253,104.215
371.176,103.901
368.747,104.980
366.374,104.336
363.897,104.668
363.303,104.604
362.775,105.578
363.326,105.818
364.347,106.011
365.216,106.141
363.359,106.426
362.593,106.728
363.493,105.184
363.322,105.517
362.288,105.864
361.716,104.281
358.788,105.457
356.760,104.681
357.377,104.170
358.398,102.843
358.611,102.124
356.813,98.682
354.394,102.857
352.442,103.954
352.900,104.707
354.712,104.074
353.702,105.584
352.284,104.888
353.630,107.960
354.687,107.686
353.105,107.074
352.882,109.234
352.872,109.206
353.950,108.530
352.625,108.935
349.505,109.924
349.320,110.127
350.177,113.059
349.325,114.569
348.498,115.581
349.599,114.977
350.712,116.074
355.405,117.203
357.142,119.566
357.957,120.223
358.219,122.107
357.770,124.219
357.644,126.057
358.222,126.803
357.376,128.003
355.730,128.194
356.628,129.504
358.480,128.959
358.631,128.155
360.765,129.126
361.717,129.896
361.439,130.406
361.558,128.082
361.136,127.467
359.508,128.378
359.061,127.356
356.946,126.333
355.166,126.513
354.841,127.086
354.881,126.302
354.136,126.844
355.768,125.118
355.296,126.354
354.469,126.914
355.103,126.238
355.774,128.376
355.628,129.497
356.698,129.251
356.627,130.156
355.832,131.759
358.601,132.365
358.109,132.831
358.063,132.897
359.158,131.172
360.088,129.674
361.231,128.641
361.154,129.487
361.376,131.551
362.384,132.502
361.127,132.616
360.201,133.072
360.528,134.059
361.345,133.910
362.351,134.275
364.587,133.473
365.401,133.301
366.544,134.511
366.843,136.119
367.792,137.175
366.721,136.422
366.184,135.015
366.810,134.943
368.558,134.012
367.262,135.784
367.456,134.356
367.861,135.657
368.306,134.839
368.991,134.511
369.099,134.099
369.175,134.049
368.733,133.051
368.791,133.827
371.318,132.971
368.675,131.907
368.361,131.502
369.203,131.137
368.241,132.734
369.811,133.588
372.141,131.810
372.800,131.813
372.661,130.274
372.763,129.363
371.633,130.036
371.658,130.092
371.637,130.967
370.353,132.267
372.126,132.259
371.373,133.542
373.009,132.154
373.478,131.602
372.918,132.274
372.479,131.271
370.644,132.488
366.847,132.464
364.691,133.985
364.095,133.067
364.934,131.665
363.474,132.862
361.286,131.669
363.654,130.439
363.564,129.635
362.960,130.789
364.364,129.045
364.212,129.646
365.271,129.321
365.163,128.965
364.673,128.881
366.744,129.503
367.152,129.991
366.459,129.272
366.084,127.958
367.121,128.249
366.861,125.333
368.051,124.759
366.069,124.303
367.064,124.543
365.398,124.436
367.533,124.936
368.914,125.176
369.254,124.983
370.481,124.664
370.092,126.441
370.457,126.199
368.928,126.657
367.937,125.523
368.078,124.271
368.850,124.492
371.231,123.687
372.592,124.110
372.301,123.062
373.017,124.653
372.881,124.894
372.168,124.204
372.817,123.911
371.589,123.901
369.857,121.272
370.462,121.149
370.142,119.811
368.556,119.349
368.817,119.027
367.766,119.918
368.775,120.634
368.574,119.176
368.163,119.308
367.222,118.406
365.946,117.838
365.523,118.457
368.136,119.501
369.072,121.208
370.037,121.279
369.923,120.677
369.210,120.609
369.423,120.589
369.121,120.512
369.841,121.235
370.319,121.486
370.455,120.543
369.535,120.903
368.013,121.237
368.702,120.800
369.918,119.580
369.511,119.469
367.792,120.144
368.135,120.752
368.026,120.958
367.635,119.434
368.041,118.413
368.022,118.865
367.169,119.175
