0,0.0
1,6.394664511450348
2,10.5008781908397
3,13.679780961832062
4,17.328242290076354
5,20.706432137404565
6,25.332175167938885
7,30.614339038167888
8,35.37986164122133
9,37.40663393129767
10,43.44018057251906
11,48.74105642748089
12,52.073200526717486
13,56.79024860305343
14,64.77986368702288
15,67.35458941984727
16,68.11692367938937
17,68.85238935877867
18,71.52293928244272
19,74.67087221374045
20,79.0314323816794
21,82.88356418320612
22,84.14431999236645
23,89.93136784732823
24,94.22572144274818
25,100.03170632824421
26,103.14899041984728
27,109.02219962595426
28,109.33332922137402
29,115.98608639694675
30,120.06932497709913
31,124.81976254961836
32,132.01347304580145
33,132.57315570229005
34,138.0229844503816
35,138.8531532748091
36,140.968126351145
37,146.52882807633588
38,147.18356779389325
39,151.57284280152672
40,162.54746553435112
41,162.26113752671753
42,166.19144921374044
43,171.25923922900773
44,174.06177541984738
45,182.565151259542
46,185.199014129771
47,189.0417475648855
48,195.71650084732815
49,202.71125367938936
50,207.1113018702291
51,214.03545977862595
52,215.6169037022903
53,223.16475975572524
54,223.57648461832076
55,226.12054543511462
56,229.7625238091604
57,236.21146372519098
58,241.33634942748103
59,240.47185366412228
60,243.5638184045803
61,249.26963298473282
62,257.3621196946565
63,267.14560388549637
64,268.8675104885497
65,271.9489768015267
66,277.1617671068702
67,283.47913112977096
68,283.7184136183204
69,288.5966892595418
70,292.7708350839695
71,295.306638931298
72,297.45298329007613
73,303.955753557252
74,312.91809519847334
75,319.64760108396956
76,325.9116444732826
77,327.53747354961837
78,329.33309596946555
79,335.7928596793892
80,331.77634429770995
81,331.6441933435118
82,333.8215903435114
83,334.8538558091605
84,344.54219380916044
85,352.6548024809161
86,352.5657942061069
87,350.3830171145037
88,350.3528585572518
89,366.7559713740457
90,371.4775977328246
91,376.14630915267185
92,385.5821178778624
93,397.80058358015253
94,410.7681796870228
95,428.06587051908394
96,435.81912400763366
97,443.4774559694656
98,449.79408145038184
99,460.2484826183207
100,468.3086000610686
101,473.8035886717557
102,475.4393638702291
103,479.05022828244284
104,484.78071840458017
105,480.67757887022896
106,480.9823324198475
107,487.0515475648854
108,499.9073334809162
109,499.54097793893123
110,506.9964524732822
111,500.9545068854962
112,500.922604664122
113,503.5264769541983
114,505.850304442748
115,516.9746580610688
116,524.6280395496184
117,527.9009308778628
118,529.0786332671757
119,524.826702229008
120,532.8813733282444
121,527.209624419847
122,526.0296904656492
123,532.7954874732827
124,537.7508692137407
125,539.3169766335875
126,545.4348791984739
127,551.7729544045799
128,548.6552662595423
129,551.8588630534351
130,545.9770802137402
131,548.791718748092
132,552.3878814427483
133,547.8996295954203
134,555.2118332290079
135,553.781794305344
136,555.5118560916032
137,552.7303564274813
138,563.0805411679394
139,567.0924211679388
140,568.7462176717556
141,562.4545662213737
142,557.8030882366411
143,556.2457574198476
144,560.1647566793893
145,563.6915037099236
146,572.2783359389311
147,577.3199024732827
148,579.1006191755731
149,584.93518229771
150,584.2152322824426
151,592.6875365648857
152,597.7773304580153
153,593.8073727022903
154,597.4253810381676
155,601.2266544809163
156,600.1464830305343
157,608.1817410229005
158,610.6408152519085
159,614.0333375725194
160,615.5362687862597
161,614.4338176793891
162,620.1631821679389
163,630.4132851755722
164,637.1872059541984
165,649.5715395114502
166,649.29434729771
167,641.9162116870226
168,642.6857218778626
169,644.2532182824426
170,637.5617351221376
171,639.0445627938932
172,647.1510229923662
173,659.5503811832059
174,660.0287322137413
175,652.3041194045802
176,654.7029967633587
177,667.2950941679393
178,675.2414137328243
